condition,time,terminal_displacement,sls_q,bound_clutches,total_traction,actin_velocity,loading_rate,phase
fast,4.72,3.817232364617997,0.10425444231453243,8,2.0128706246235395,0.8323022895888775,0.4980996900698642,loading
fast,4.74,3.798183818063208,0.05688461738562792,7,1.955976526417238,0.8370737593042339,0.8616380680446234,loading
fast,4.76,3.812563273107534,0.06612648506528582,7,1.9724081216190505,0.8356982657573527,0.7873107072837726,loading
fast,4.78,3.827121494477236,0.07393681468095556,8,1.987497561919573,0.834437294878401,0.7451004603851175,binding
fast,4.8,3.8420590293826926,0.0808494458124795,9,2.001878960503835,0.8332353625447493,0.7033110408261045,loading
fast,4.82,3.8572095829401682,0.08679341975375496,9,2.0153982112238302,0.8321045333834045,0.6526118246847901,loading
fast,4.84,3.872441341125917,0.09176996505468664,9,2.0279906356176385,0.8310516128721511,0.6099900834524163,loading
fast,4.86,3.8877393304083316,0.09593414902243888,9,2.039803814226604,0.8300641947501022,0.5741512278301109,loading
fast,4.88,3.9030909786849737,0.0994161853549367,9,2.0509616746974233,0.8291318611219127,0.5440081603760305,loading
fast,4.9,3.918485730389417,0.10232541758317372,9,2.0615682827778836,0.8282458637701307,0.518648019451895,loading
fast,4.92,3.933914723287307,0.10475366406246821,9,2.0717110257061297,0.827398856545607,0.4973042534133221,loading
fast,4.94,3.9493705170743283,0.10677802684120229,9,2.081463285378364,0.8265846706493496,0.47933317055948166,loading
fast,4.96,3.9648468654734472,0.1084632503347191,9,2.0908866830714405,0.825798125931351,0.4641942476530936,loading
fast,4.98,3.9803385248595653,0.10986370195992587,9,2.100032964389717,0.8250348724337276,0.45143359444921316,loading
fast,5.0,3.995841093557079,0.11102503532127647,9,2.1089455820998286,0.8242912573307153,0.4406700684116416,loading
fast,5.0200000000000005,4.0113508768942125,0.11198558682760393,9,2.1176610252747086,0.8235642131950368,0.4315836151498331,loading
fast,5.04,4.0268647738859435,0.11277754846450899,9,2.126209935407476,0.8228511641724817,0.42390547725634775,loading
fast,5.0600000000000005,4.042380182078945,0.1134279525992354,9,2.1346180436387137,0.8221499471945094,0.41740997282602166,loading
fast,5.08,4.057894917647651,0.11395949894475825,9,2.142906957768594,0.8214587458185562,0.4119075912676351,loading
fast,5.1000000000000005,4.073407148296987,0.11439124898118647,9,2.1510948231296743,0.8207760346721943,0.40723919600527125,loading
fast,5.12,4.0889153369192055,0.11473920907793374,9,2.159196877537539,0.8201005328015655,0.4032711563244362,loading
fast,5.14,4.1044181942812195,0.1150168201553167,9,2.1672259172959336,0.8194311644969391,0.3998912592022563,loading
fast,5.16,4.119914639295001,0.11523536886499604,9,2.1751926885125012,0.8187670263970194,0.39700527673325325,loading
fast,5.18,4.135403765655692,0.11540433286800315,9,2.1831062156958465,0.8181073598656331,0.39453408344325425,loading
fast,5.2,4.150884813826849,0.1155316707729085,9,2.1909740776863487,0.8174515277957871,0.3924112357935883,loading
fast,5.22,4.166357147515791,0.11562406560380886,9,2.1988026393616966,0.8167989951314812,0.39058093947108574,loading
fast,5.24,4.181820233919353,0.11568712924615791,9,2.206597246205842,0.816149312511406,0.388996342713277,loading
fast,5.26,4.197298860645834,0.11576213132811289,10,2.2144115616510316,0.8154985787655161,0.39450683722463964,loading
fast,5.28,4.212815097649727,0.11587243601344446,10,2.2222799848383055,0.8148427085182028,0.3924870567395544,loading
fast,5.3,4.228321989353567,0.11595002961090799,10,2.2301110242876963,0.8141899768353439,0.3907463118224541,loading
fast,5.32,4.243819084655247,0.11600023019219784,10,2.2379097725198225,0.8135399555712617,0.3892393749627132,loading
fast,5.34,4.259306007174253,0.11602749311318622,10,2.2456804967003094,0.8128922859712682,0.3879283555274782,loading
fast,5.36,4.274782443129,0.11603555096517545,10,2.253426772529684,0.8122466674149887,0.38678150954929436,loading
fast,5.38,4.2902481311807215,0.11602753082301191,10,2.261151596413372,0.8116028479857657,0.3857722425593124,loading
fast,5.4,4.305702853924878,0.11600605247300089,10,2.268857479435452,0.8109606165699025,0.38487827428212995,loading
fast,5.42,4.3211464307628855,0.1159733107061484,10,2.2765465260875892,0.8103197962375939,0.3840809387156696,loading
fast,5.44,4.336578711930166,0.11593114426160543,10,2.2842205002266844,0.8096802386976055,0.3833645979511857,loading
fast,5.46,4.351999573493011,0.1158810935860465,10,2.291880880332547,0.8090418196515179,0.3827161507619081,loading
fast,5.48,4.367408913157043,0.11582444922317955,10,2.2995289058017008,0.8084044349016293,0.382124621252089,loading
fast,5.5,4.382806646755629,0.11576229235342943,10,2.307165615731247,0.8077679970902291,0.38158081399508603,loading
fast,5.5200000000000005,4.3981927053079914,0.11569552875724333,10,2.3147918814112387,0.8071324329678329,0.38107702523326736,loading
fast,5.54,4.413567032554514,0.11562491726875715,10,2.322408433546018,0.8064976811045766,0.3806068009382102,loading
fast,5.5600000000000005,4.428929582891888,0.1155510936136984,10,2.3300158850596517,0.8058636899728605,0.38016473397739503,loading
fast,5.58,4.444280319643237,0.1154745903802417,10,2.337614750201867,0.8052304163410408,0.3797462943566643,loading
fast,5.6000000000000005,4.459619213608857,0.11539585375017523,10,2.345205460554599,0.8045978239276961,0.3793476869518031,loading
fast,5.62,4.4749462418520505,0.11531525751589607,10,2.352788378441929,0.803965882274193,0.37896573224394103,loading
fast,5.64,4.49026138668194,0.11523311482354125,10,2.3603638081645215,0.8033345658001602,0.3785977664438889,loading
fast,5.66,4.50556463480129,0.11514968801115072,10,2.3679320054117934,0.8027038530121731,0.37824155787014035,loading
fast,5.68,4.520855976592548,0.11506519685082636,10,2.375493185147098,0.8020737258408145,0.3778952368715949,loading
fast,5.7,4.5361354055197545,0.11497982545389228,10,2.3830475282137673,0.8014441690852719,0.3775572370301461,loading
fast,5.72,4.551402917627424,0.11489372805582312,10,2.390595186869545,0.8008151699480387,0.3772262460088882,loading
fast,5.74,4.56665851112076,0.11480703386278387,10,2.3981362894231726,0.8001867176450973,0.37690116434063725,loading
fast,5.76,4.581902186013943,0.1147198511119226,10,2.4056709441188904,0.799558803079333,0.37658107088667236,loading
fast,5.78,4.597133943835482,0.11463227047300259,10,2.41319924239075,0.79893141856693,0.3762651939087647,loading
fast,5.8,4.61235378738138,0.11454436789824088,10,2.4207212615889304,0.7983045576081561,0.37595288680414285,loading
fast,5.82,4.6275617205083215,0.11445620700979992,10,2.428237067263966,0.7976782146953277,0.3756436078994341,loading
fast,5.84,4.642757747960424,0.11436784110001415,10,2.435746715080219,0.7970523851519212,0.3753369032732934,loading
fast,5.86,4.657941875224077,0.11427931480709852,10,2.4432502524191477,0.7964270649977965,0.3750323927054211,loading
fast,5.88,4.673114108406368,0.11419066551906996,10,2.4507477197222514,0.7958022508362729,0.374729757526282,loading
fast,5.9,4.688274454133179,0.11410192454986184,10,2.4582391516164535,0.7951779397595313,0.3744287308293792,loading
fast,5.92,4.703422919463868,0.1140131181247084,10,2.465724577856646,0.794554129269356,0.37412908891809593,loading
fast,5.94,4.718559511819745,0.11392426820562976,10,2.4732040241155016,0.7939308172107382,0.37383064436014024,loading
fast,5.96,4.733684238924187,0.11383539318303111,10,2.480677512645123,0.7933080017162495,0.37353324011668576,loading
fast,5.98,4.74879710875245,0.11374650845510276,10,2.488145062831336,0.7926856811594383,0.37323674459521783,loading
fast,6.0,4.763898129489631,0.1136576269132337,10,2.4956066916580575,0.7920638541157871,0.3729410475017403,loading
fast,6.0200000000000005,4.778987309495449,0.11356875934867659,10,2.503062414096405,0.7914425193300006,0.3726460564124068,loading
fast,6.04,4.794064657274728,0.11347991479322891,10,2.510512243430588,0.7908216756886075,0.3723516938780591,loading
fast,6.0600000000000005,4.809130181452694,0.1133911008046748,10,2.517956191531013,0.7902013221969981,0.37205789499061837,loading
fast,6.08,4.824183890754258,0.11330232370590158,10,2.5253942690830264,0.7895814579601899,0.3717646053047474,loading
fast,6.1000000000000005,4.8392257939866745,0.11321358878524565,10,2.532826485778582,0.7889620821667207,0.371471779230248,loading
fast,6.12,4.854255900025002,0.1131249004643113,10,2.540252850476806,0.7883431940751408,0.37117937849551197,loading
fast,6.140000000000001,4.869274217799939,0.11303626243858846,10,2.5476733713385578,0.7877247930027074,0.3708873710461802,loading
fast,6.16,4.88428075628762,0.11294767779525575,10,2.5550880559390663,0.7871068783159086,0.37059572997044654,loading
fast,6.18,4.899312800485195,0.11291158784357129,11,2.5625679880861743,0.7864839647060845,0.37556455918874576,loading
fast,6.2,4.914353944045686,0.11289266952641257,11,2.5700696415492574,0.7858587518649109,0.3746639281887454,loading
fast,6.22,4.9293841380769585,0.1128622909842965,11,2.5775543600227833,0.7852349585904702,0.37386310842624226,loading
fast,6.24,4.944403243860489,0.11282234161069497,11,2.5850239635409435,0.7846124318534199,0.37314578198266446,loading
fast,6.26,4.9594111469314885,0.1127744011856084,11,2.592479974651371,0.7839910436377949,0.3724983049098185,loading
fast,6.28,4.974407753103373,0.11271979061021137,11,2.5999236671618897,0.7833706868422501,0.3719092688907466,loading
fast,6.3,4.989392985143676,0.1126596143278845,11,2.607356106899723,0.7827512718529489,0.3713691351103776,loading
fast,6.32,5.004366779994699,0.11259479579399691,11,2.6147781857913523,0.7821327236780317,0.3708699277327199,loading
fast,6.34,5.019329086449556,0.11252610713338324,11,2.6221906503581556,0.7815149795516404,0.370404977839911,loading
fast,6.36,5.034279863209051,0.11245419393806265,11,2.6295941255425914,0.780897986930561,0.36996870932348713,loading
fast,6.38,5.049219077256977,0.11237959600147253,11,2.636989134629964,0.7802817018191474,0.36955645973257845,loading
fast,6.4,5.0641467025016205,0.11230276465510605,11,2.644376115905925,0.7796660873687243,0.36916433061762177,loading
fast,6.42,5.0790627186399,0.11222407726428414,11,2.6517554365842315,0.7790511127065073,0.3687890623185197,loading
fast,6.44,5.093967110207615,0.11214384934859291,11,2.659127404452402,0.7784367519564056,0.36842792926972123,loading
fast,6.46,5.108859865785348,0.1120623447162098,11,2.6664922776088735,0.7778229834203046,0.36807865252974636,loading
fast,6.48,5.123740977334457,0.11197978393756067,11,2.6738502726047892,0.7772097888934789,0.36773932653577646,loading
fast,6.5,5.138610439641916,0.11189635143047573,11,2.681201571251435,0.7765971530922107,0.3674083579632281,loading
fast,6.5200000000000005,5.1534682498561,0.1118122013843103,11,2.6885463263123768,0.775985063175182,0.36708441456045904,loading
fast,6.54,5.168314407098659,0.11172746271333796,11,2.695884666262671,0.775373508343303,0.3667663823074818,loading
fast,6.5600000000000005,5.183148912139959,0.1116422431984181,11,2.703216699268408,0.7747624795051148,0.3664533297849104,loading
fast,6.58,5.197971767127756,0.11155663295004654,11,2.7105425165139376,0.7741519689970121,0.3661444780824752,loading
fast,6.6000000000000005,5.212782975360289,0.11147070730389547,11,2.7178621949840354,0.7735419703493241,0.36583917592469817,loading
fast,6.62,5.227582541096581,0.11138452924188447,11,2.7251757997901773,0.7729324780907171,0.3655368787827129,loading
fast,6.640000000000001,5.242370469397816,0.1112981514165391,11,2.732483386115457,0.7723234875846502,0.3652371312590219,loading
fast,6.66,5.2571467659947135,0.11121161784360843,11,2.7397850008409623,0.7717149948926347,0.36493955257910216,loading
fast,6.68,5.27191143717663,0.111124965317341,11,2.747080683905655,0.7711069966598896,0.364643824330102,loading
fast,6.7,5.286664489698845,0.11103822459383489,11,2.7543704694432645,0.7704994900197497,0.36434968026100023,loading
fast,6.72,5.30140593070503,0.11095142138048528,11,2.7616543867330003,0.7698924725137237,0.3640568976850389,loading
fast,6.74,5.3161357676624235,0.1108645771632857,11,2.768932460994507,0.7692859420246599,0.3637652904258104,loading
fast,6.76,5.330854008307643,0.1107777098985897,11,2.7762047140524055,0.7686798967208605,0.3634747027305707,loading
fast,6.78,5.345560660601352,0.11069083459148087,11,2.783471164892166,0.7680743350093507,0.36318500437548806,loading
fast,6.8,5.360255732690392,0.11060396377940758,11,2.790731830124601,0.7674692554968195,0.3628960864352493,loading
fast,6.82,5.3749392328760806,0.11051710793652915,11,2.7979867243745726,0.7668646569569376,0.3626078578244929,loading
fast,6.84,5.389611169587736,0.11043027581183704,11,2.8052358606056975,0.7662605383030525,0.3623202423277405,loading
fast,6.86,5.404271551360525,0.1103434747118422,11,2.8124792503921183,0.7656568985653422,0.36203317622529596,loading
fast,6.88,5.41892038681695,0.11025671073696662,11,2.8197169041454497,0.7650537368717245,0.36174660614385346,loading
fast,6.9,5.433557684651369,0.11016998897918186,11,2.826948831304853,0.764451052431885,0.3614604874737637,loading
fast,6.92,5.448183453617041,0.11008331368725109,11,2.8341750404957793,0.7638488445239279,0.3611747829133094,loading
fast,6.94,5.462797702515321,0.10999668840493668,11,2.8413955396626047,0.7632471124832153,0.36088946118884024,loading
fast,6.96,5.477400440186603,0.10991011608650572,11,2.8486103361798145,0.7626458556930277,0.3606044961461663,loading
fast,6.98,5.491991675502749,0.10982359919333907,11,2.855819436944719,0.7620450735767651,0.3603198659005713,loading
fast,7.0,5.506571417360776,0.10973713977470988,11,2.8630228484551052,0.7614447655914149,0.36003555208452553,loading
fast,7.0200000000000005,5.521139674677572,0.1096507395353321,11,2.87022057687412,0.7608449312221033,0.3597515393591877,loading
fast,7.04,5.5356964563854625,0.10956439989179899,11,2.8774126280845405,0.7602455699775265,0.359467814857517,loading
fast,7.0600000000000005,5.55024177142853,0.10947812201982925,11,2.8845990077340993,0.7596466813861388,0.35918436776416485,loading
fast,7.08,5.56477562875952,0.1093919068937354,11,2.8917797212734975,0.7590482649929629,0.3589011890516858,loading
fast,7.1000000000000005,5.57929803733726,0.10930575531942534,11,2.89895477398806,0.7584503203569207,0.3586182711092789,loading
fast,7.12,5.593809006124504,0.10921966796202331,11,2.9061241710242616,0.7578528470486039,0.35833560750830884,loading
fast,7.140000000000001,5.608308544086123,0.10913364536892377,11,2.9132879174119815,0.7572558446484143,0.35805319295345583,loading
fast,7.16,5.6227966601876105,0.10904768798911099,11,2.920446018082931,0.7566593127450016,0.3577710229505371,loading
fast,7.18,5.63727336339382,0.10896179618928488,11,2.927598477886196,0.7560632509339497,0.35748909359156755,loading
fast,7.2,5.651738662667903,0.10887597026733885,11,2.934745301601292,0.7554676588167041,0.35720740174038923,loading
fast,7.22,5.6661925669704445,0.10879021046366215,11,2.941886493948898,0.7548725359996502,0.35692594470049244,loading
fast,7.24,5.6806350852587215,0.10870451697055752,11,2.949022059599926,0.7542778820933485,0.3566447201075462,loading
fast,7.26,5.6950662264860945,0.10861888994012511,11,2.956152003183189,0.7536836967119088,0.3563637260954877,loading
fast,7.28,5.70948599960149,0.10853332949086389,11,2.9632763292916344,0.7530899794724442,0.35608296096434344,loading
fast,7.3,5.723894413548987,0.10844783571318643,11,2.9703950424876977,0.7524967299946317,0.3558024232779289,loading
fast,7.32,5.738291477267445,0.10836240867401874,11,2.9775081473077485,0.7519039479003421,0.35552211185407856,loading
fast,7.34,5.752677199690222,0.10827704842066609,11,2.9846156482657635,0.7513116328133213,0.3552420256180966,loading
fast,7.36,5.767051589744913,0.10819175498402023,11,2.9917175498564728,0.7507197843589397,0.3549621637493061,loading
fast,7.38,5.78141465635316,0.10810652838127527,11,2.99881385655787,0.7501284021639615,0.35468252540749035,loading
fast,7.4,5.795801169607991,0.10806979557174859,12,3.0059703803757465,0.749532351202544,0.3585948062756472,loading
fast,7.42,5.810188572100856,0.10803977635905253,12,3.013134062409474,0.7489353136720276,0.35782647380599997,loading
fast,7.44,5.8245652547158855,0.10800062234960355,12,3.020283249707539,0.7483394907642913,0.35713887903554564,loading
fast,7.46,5.838931117823318,0.10795385439508239,12,3.0274194133067596,0.7477447587840216,0.3565187150194049,loading
fast,7.48,5.853286079738567,0.10790074198718569,12,3.0345437818564776,0.7471510144181253,0.35595487398154546,loading
fast,7.5,5.867630073755247,0.10784234479988863,12,3.041657381677524,0.7465581713672009,0.35543808393612153,loading
fast,7.5200000000000005,5.88196304566857,0.10777954736603679,12,3.048761070200314,0.7459661575337411,0.354960605207566,loading
fast,7.54,5.896284951708022,0.10771308802292534,12,3.05585556387695,0.7453749126750318,0.35451597733171525,loading
fast,7.5600000000000005,5.910595756811741,0.10764358307405769,12,3.0629414614799195,0.7447843864439554,0.3540988073851281,loading
fast,7.58,5.924895433186059,0.10757154695766326,12,3.070019263550698,0.7441945367535949,0.353704593837989,loading
